config,position,loss,ppl
k112_4bit,2085,4.21875,67.9375
k112_4bit,2086,5.05859375,157.375
k112_4bit,2087,0.032470703125,1.033203125
k112_4bit,2088,0.1622314453125,1.17578125
k112_4bit,2089,0.04071044921875,1.0419921875
k112_4bit,2090,0.7392578125,2.09375
k112_4bit,2091,0.226318359375,1.25390625
k112_4bit,2092,0.06256103515625,1.064453125
k112_4bit,2093,1.923828125,6.84765625
k112_4bit,2094,0.57177734375,1.771484375
k112_4bit,2095,0.0202789306640625,1.0205078125
k112_4bit,2096,2.064453125,7.8828125
k112_4bit,2097,0.002338409423828125,1.001953125
k112_4bit,2098,3.08203125,21.796875
k112_4bit,2099,0.382568359375,1.4658203125
k112_4bit,2100,0.904296875,2.470703125
k112_4bit,2101,7.19140625,1328.0
k112_4bit,2102,5.8359375,342.5
k112_4bit,2103,0.408935546875,1.5048828125
k112_4bit,2104,12.21875,inf
k112_4bit,2105,2.599609375,13.4609375
k112_4bit,2106,0.018310546875,1.0185546875
k112_4bit,2107,1.36328125,3.908203125
k112_4bit,2108,5.58984375,267.75
k112_4bit,2109,0.0200653076171875,1.0205078125
k112_4bit,2110,2.78125,16.140625
k112_4bit,2111,0.490478515625,1.6328125
k112_4bit,2112,2.298828125,9.9609375
k112_4bit,2113,1.3173828125,3.734375
k112_4bit,2114,3.1171875,22.578125
k112_4bit,2115,4.42578125,83.5625
k112_4bit,2116,0.00428009033203125,1.00390625
k112_4bit,2117,14.2109375,inf
k112_4bit,2118,1.8193359375,6.16796875
k112_4bit,2119,8.65625,5744.0
k112_4bit,2120,6.10546875,448.25
k112_4bit,2121,0.038330078125,1.0390625
k112_4bit,2122,0.00024437904357910156,1.0
k112_4bit,2123,0.7470703125,2.111328125
k112_4bit,2124,4.1796875,65.375
k112_4bit,2125,2.716796875,15.1328125
k112_4bit,2126,1.1591796875,3.1875
k112_4bit,2127,4.82421875,124.5
k112_4bit,2128,2.955078125,19.203125
k112_4bit,2129,0.6298828125,1.876953125
k112_4bit,2130,0.646484375,1.9091796875
k112_4bit,2131,0.0333251953125,1.0341796875
k112_4bit,2132,0.005962371826171875,1.005859375
k112_4bit,2133,0.677734375,1.9697265625
k112_4bit,2134,2.814453125,16.6875
k112_4bit,2135,1.1826171875,3.263671875
k112_4bit,2136,0.203369140625,1.2255859375
k112_4bit,2137,0.96630859375,2.62890625
k112_4bit,2138,5.25390625,191.25
k112_4bit,2139,0.01033782958984375,1.0107421875
k112_4bit,2140,0.424560546875,1.529296875
k112_4bit,2141,0.70068359375,2.015625
k112_4bit,2142,1.4462890625,4.24609375
k112_4bit,2143,0.1702880859375,1.185546875
k112_4bit,2144,0.9228515625,2.515625
k112_4bit,2145,0.02703857421875,1.02734375
k112_4bit,2146,5.15234375,172.875
k112_4bit,2147,0.466796875,1.5947265625
k112_4bit,2148,2.412109375,11.15625
k112_4bit,2149,0.038116455078125,1.0390625
k112_4bit,2150,6.9609375,1055.0
k112_4bit,2151,3.646484375,38.34375
k112_4bit,2152,0.537109375,1.7109375
k112_4bit,2153,1.8720703125,6.5
k112_4bit,2154,0.7578125,2.1328125
k112_4bit,2155,7.4609375,1739.0
k112_4bit,2156,5.15234375,172.875
k112_4bit,2157,3.419921875,30.5625
k112_4bit,2158,6.203125,494.25
k112_4bit,2159,0.09344482421875,1.09765625
k112_4bit,2160,1.115234375,3.05078125
k112_4bit,2161,0.70703125,2.02734375
k112_4bit,2162,4.859375,129.0
k112_4bit,2163,0.14111328125,1.1513671875
k112_4bit,2164,1.4404296875,4.22265625
k112_4bit,2165,7.2734375,1441.0
k112_4bit,2166,4.41015625,82.3125
k112_4bit,2167,2.51171875,12.328125
k112_4bit,2168,0.046905517578125,1.0478515625
k112_4bit,2169,2.03515625,7.65234375
k112_4bit,2170,8.7734375,6460.0
k112_4bit,2171,4.5625,95.8125
k112_4bit,2172,4.1328125,62.34375
k112_4bit,2173,5.43359375,229.0
k112_4bit,2174,7.4609375,1739.0
k112_4bit,2175,7.42578125,1679.0
k112_4bit,2176,0.400390625,1.4921875
k112_4bit,2177,0.00986480712890625,1.009765625
k112_4bit,2178,1.6591796875,5.25390625
k112_4bit,2179,1.828125,6.22265625
k112_4bit,2180,1.068359375,2.91015625
k112_4bit,2181,4.8828125,132.0
k112_4bit,2182,4.265625,71.1875
k112_4bit,2183,2.31640625,10.140625
k112_4bit,2184,10.0234375,22544.0
k112_4bit,2185,4.0390625,56.78125
k112_4bit,2186,0.53759765625,1.7119140625
k112_4bit,2187,2.466796875,11.78125
k112_4bit,2188,1.3984375,4.05078125
k112_4bit,2189,1.6083984375,4.99609375
k112_4bit,2190,0.0556640625,1.0576171875
k112_4bit,2191,4.02734375,56.125
k112_4bit,2192,3.169921875,23.8125
k112_4bit,2193,0.58837890625,1.80078125
k112_4bit,2194,1.3466796875,3.84375
k112_4bit,2195,0.463134765625,1.5888671875
k112_4bit,2196,2.048828125,7.7578125
k112_4bit,2197,0.0209808349609375,1.021484375
k112_4bit,2198,0.41796875,1.5185546875
k112_4bit,2199,8.296875,4012.0
k112_4bit,2200,0.036224365234375,1.037109375
k112_4bit,2201,0.056396484375,1.0576171875
k112_4bit,2202,3.7734375,43.53125
k112_4bit,2203,7.3203125,1511.0
k112_4bit,2204,0.331787109375,1.3935546875
k112_4bit,2205,7.1796875,1312.0
k112_4bit,2206,4.76837158203125e-07,1.0
k112_4bit,2207,0.0088958740234375,1.0087890625
k112_4bit,2208,1.87890625,6.546875
k112_4bit,2209,1.822265625,6.1875
k112_4bit,2210,1.1376953125,3.119140625
k112_4bit,2211,0.04266357421875,1.0439453125
k112_4bit,2212,0.0135650634765625,1.013671875
k112_4bit,2213,0.0012683868408203125,1.0009765625
k112_4bit,2214,0.00032711029052734375,1.0
k112_4bit,2215,0.0002435445785522461,1.0
k112_4bit,2216,4.76837158203125e-07,1.0
k112_4bit,2217,9.5367431640625e-07,1.0
k112_4bit,2218,0.951171875,2.587890625
k112_4bit,2219,3.09765625,22.140625
k112_4bit,2220,7.86328125,2600.0
k112_4bit,2221,9.6484375,15496.0
k112_4bit,2222,5.960464477539062e-07,1.0
k112_4bit,2223,1.724609375,5.609375
k112_4bit,2224,1.794921875,6.01953125
k112_4bit,2225,2.212890625,9.140625
k112_4bit,2226,5.8984375,364.5
k112_4bit,2227,2.673828125,14.4921875
k112_4bit,2228,0.088134765625,1.091796875
k112_4bit,2229,1.9609375,7.10546875
k112_4bit,2230,7.46875,1752.0
k112_4bit,2231,1.2646484375,3.541015625
k112_4bit,2232,2.544921875,12.7421875
k112_4bit,2233,0.1864013671875,1.205078125
k112_4bit,2234,6.55859375,705.5
k112_4bit,2235,1.697265625,5.4609375
k112_4bit,2236,1.7734375,5.890625
k112_4bit,2237,3.25,25.796875
k112_4bit,2238,0.0175933837890625,1.017578125
k112_4bit,2239,2.20703125,9.0859375
k112_4bit,2240,0.1649169921875,1.1796875
k112_4bit,2241,3.03515625,20.796875
k112_4bit,2242,6.05078125,424.5
k112_4bit,2243,0.0037689208984375,1.00390625
k112_4bit,2244,0.006595611572265625,1.0068359375
k112_4bit,2245,0.0010318756103515625,1.0009765625
k112_4bit,2246,0.83935546875,2.314453125
k112_4bit,2247,1.541015625,4.66796875
k112_4bit,2248,3.9609375,52.5
k112_4bit,2249,0.1658935546875,1.1806640625
k112_4bit,2250,2.37109375,10.7109375
k112_4bit,2251,5.59765625,269.75
k112_4bit,2252,0.10302734375,1.1083984375
k112_4bit,2253,0.353271484375,1.423828125
k112_4bit,2254,0.1414794921875,1.15234375
k112_4bit,2255,0.004650115966796875,1.0048828125
k112_4bit,2256,1.623046875,5.0703125
k112_4bit,2257,4.4921875,89.3125
k112_4bit,2258,0.0077972412109375,1.0078125
k112_4bit,2259,0.0916748046875,1.095703125
k112_4bit,2260,4.30078125,73.75
k112_4bit,2261,0.7734375,2.16796875
k112_4bit,2262,6.4765625,649.5
k112_4bit,2263,0.3779296875,1.458984375
k112_4bit,2264,0.646484375,1.9091796875
k112_4bit,2265,0.0994873046875,1.1044921875
k112_4bit,2266,1.3173828125,3.734375
k112_4bit,2267,2.916015625,18.46875
k112_4bit,2268,8.03125,3076.0
k112_4bit,2269,1.56640625,4.7890625
k112_4bit,2270,0.01076507568359375,1.0107421875
k112_4bit,2271,0.3359375,1.3994140625
k112_4bit,2272,5.73828125,310.5
k112_4bit,2273,3.34375,28.328125
k112_4bit,2274,1.2001953125,3.3203125
k112_4bit,2275,9.8671875,19280.0
k112_4bit,2276,0.0005745887756347656,1.0009765625
k112_4bit,2277,0.340087890625,1.4052734375
k112_4bit,2278,0.3740234375,1.453125
k112_4bit,2279,7.61328125,2025.0
k112_4bit,2280,1.4228515625,4.1484375
k112_4bit,2281,6.5625,708.0
k112_4bit,2282,3.615234375,37.15625
k112_4bit,2283,11.1640625,inf
k112_4bit,2284,0.035491943359375,1.0361328125
k112_4bit,2285,0.8193359375,2.26953125
k112_4bit,2286,1.595703125,4.93359375
k112_4bit,2287,0.017059326171875,1.017578125
k112_4bit,2288,3.53515625,34.3125
k112_4bit,2289,3.341796875,28.265625
k112_4bit,2290,3.197265625,24.46875
k112_4bit,2291,0.0004782676696777344,1.0
k112_4bit,2292,1.1682510375976562e-05,1.0
k112_4bit,2293,1.1920928955078125e-07,1.0
k112_4bit,2294,1.7881393432617188e-06,1.0
k112_4bit,2295,1.1920928955078125e-06,1.0
k112_4bit,2296,9.0703125,8696.0
k112_4bit,2297,1.0132789611816406e-05,1.0
k112_4bit,2298,2.806640625,16.546875
k112_4bit,2299,1.0625,2.89453125
k112_4bit,2300,5.45703125,234.375
k112_4bit,2301,0.05108642578125,1.052734375
k112_4bit,2302,5.40625,222.75
k112_4bit,2303,0.759765625,2.138671875
k112_4bit,2304,0.84326171875,2.32421875
k112_4bit,2305,4.01171875,55.25
k112_4bit,2306,1.205078125,3.337890625
k112_4bit,2307,10.4765625,35488.0
k112_4bit,2308,0.87109375,2.388671875
k112_4bit,2309,0.00037288665771484375,1.0
k112_4bit,2310,0.09466552734375,1.099609375
k112_4bit,2311,4.34765625,77.3125
k112_4bit,2312,0.003025054931640625,1.0029296875
k112_4bit,2313,3.0078125,20.25
k112_4bit,2314,0.321533203125,1.37890625
k112_4bit,2315,0.004669189453125,1.0048828125
k112_4bit,2316,0.33740234375,1.4013671875
k112_4bit,2317,-0.0,1.0
k112_4bit,2318,3.138671875,23.078125
k112_4bit,2319,0.0245819091796875,1.0244140625
k112_4bit,2320,5.2109375,183.25
k112_4bit,2321,0.07415771484375,1.0771484375
k112_4bit,2322,9.390625,11976.0
k112_4bit,2323,11.2578125,inf
k112_4bit,2324,0.000732421875,1.0009765625
k112_4bit,2325,2.404296875,11.0703125
k112_4bit,2326,1.5,4.48046875
k112_4bit,2327,7.4609375,1739.0
k112_4bit,2328,1.3447265625,3.837890625
k112_4bit,2329,0.0380859375,1.0390625
k112_4bit,2330,4.59765625,99.25
k112_4bit,2331,1.2822265625,3.60546875
k112_4bit,2332,2.232421875,9.3203125
k112_4bit,2333,6.9609375,1055.0
k112_4bit,2334,1.4267578125,4.1640625
k112_4bit,2335,0.043701171875,1.044921875
k112_4bit,2336,4.5,90.0
k112_4bit,2337,0.0003285408020019531,1.0
k112_4bit,2338,5.08203125,161.125
k112_4bit,2339,1.10546875,3.021484375
k112_4bit,2340,11.0390625,62272.0
k112_4bit,2341,1.419921875,4.13671875
k112_4bit,2342,0.03997802734375,1.041015625
k112_4bit,2343,8.171875,3540.0
k112_4bit,2344,2.998046875,20.046875
k112_4bit,2345,0.08837890625,1.0927734375
k112_4bit,2346,0.2442626953125,1.2763671875
k112_4bit,2347,3.09765625,22.140625
k112_4bit,2348,4.18359375,65.625
k112_4bit,2349,4.7421875,114.6875
k112_4bit,2350,8.0078125,3004.0
k112_4bit,2351,0.63232421875,1.8818359375
k112_4bit,2352,0.0178985595703125,1.017578125
k112_4bit,2353,0.94140625,2.564453125
k112_4bit,2354,1.38671875,4.0
k112_4bit,2355,6.45703125,637.0
k112_4bit,2356,4.8359375,125.9375
k112_4bit,2357,0.81591796875,2.26171875
k112_4bit,2358,5.71875,304.5
k112_4bit,2359,1.3525390625,3.8671875
k112_4bit,2360,1.654296875,5.23046875
k112_4bit,2361,0.1907958984375,1.2099609375
k112_4bit,2362,1.6259765625,5.08203125
k112_4bit,2363,5.03125,153.125
k112_4bit,2364,0.08502197265625,1.0888671875
k112_4bit,2365,1.40234375,4.06640625
k112_4bit,2366,0.8583984375,2.359375
k112_4bit,2367,8.109375,3326.0
k112_4bit,2368,0.0076751708984375,1.0078125
k112_4bit,2369,4.0234375,55.90625
k112_4bit,2370,8.6640625,5792.0
k112_4bit,2371,0.357666015625,1.4296875
k112_4bit,2372,3.50390625,33.25
k112_4bit,2373,0.08740234375,1.091796875
k112_4bit,2374,0.0005707740783691406,1.0009765625
k112_4bit,2375,2.232421875,9.3203125
k112_4bit,2376,1.4580078125,4.296875
k112_4bit,2377,0.003631591796875,1.00390625
k112_4bit,2378,0.00021445751190185547,1.0
k112_4bit,2379,1.7881393432617188e-06,1.0
k112_4bit,2380,3.53515625,34.3125
k112_4bit,2381,0.0005731582641601562,1.0009765625
k112_4bit,2382,3.103515625,22.28125
k112_4bit,2383,0.888671875,2.431640625
k112_4bit,2384,5.41796875,225.375
k112_4bit,2385,5.64453125,282.75
k112_4bit,2386,3.2578125,26.0
k112_4bit,2387,0.6826171875,1.9794921875
k112_4bit,2388,4.41796875,82.9375
k112_4bit,2389,0.0379638671875,1.0390625
k112_4bit,2390,0.8427734375,2.322265625
k112_4bit,2391,8.9609375,7792.0
k112_4bit,2392,2.26171875,9.6015625
k112_4bit,2393,0.0098724365234375,1.009765625
k112_4bit,2394,5.5625,260.5
k112_4bit,2395,0.01303863525390625,1.0126953125
k112_4bit,2396,7.62109375,2041.0
k112_4bit,2397,0.0008134841918945312,1.0009765625
k112_4bit,2398,1.1920928955078125e-07,1.0
k112_4bit,2399,0.7763671875,2.173828125
k112_4bit,2400,0.209228515625,1.232421875
k112_4bit,2401,0.0153656005859375,1.015625
k112_4bit,2402,3.419921875,30.5625
k112_4bit,2403,0.41845703125,1.51953125
k112_4bit,2404,0.388916015625,1.4755859375
k112_4bit,2405,0.07122802734375,1.07421875
k112_4bit,2406,10.6328125,41472.0
k112_4bit,2407,2.65234375,14.1875
k112_4bit,2408,0.708984375,2.03125
k112_4bit,2409,1.6015625,4.9609375
k112_4bit,2410,0.1783447265625,1.1953125
k112_4bit,2411,0.0032978057861328125,1.0029296875
k112_4bit,2412,1.58984375,4.90234375
k112_4bit,2413,1.6474609375,5.1953125
k112_4bit,2414,0.55810546875,1.7470703125
k112_4bit,2415,0.3515625,1.4208984375
k112_4bit,2416,1.4140625,4.11328125
k112_4bit,2417,2.87890625,17.796875
k112_4bit,2418,1.63671875,5.13671875
k112_4bit,2419,6.28515625,536.5
k112_4bit,2420,0.418701171875,1.51953125
k112_4bit,2421,1.6953125,5.44921875
k112_4bit,2422,1.60546875,4.98046875
k112_4bit,2423,0.0238189697265625,1.0244140625
k112_4bit,2424,0.102783203125,1.1083984375
k112_4bit,2425,2.265625,9.640625
k112_4bit,2426,1.42578125,4.16015625
k112_4bit,2427,0.78857421875,2.201171875
k112_4bit,2428,0.84521484375,2.328125
k112_4bit,2429,0.018157958984375,1.0185546875
k112_4bit,2430,0.21337890625,1.23828125
k112_4bit,2431,7.73828125,2294.0
k112_4bit,2432,6.75390625,857.5
k112_4bit,2433,0.0029582977294921875,1.0029296875
k112_4bit,2434,5.5234375,250.5
k112_4bit,2435,0.62451171875,1.8671875
k112_4bit,2436,11.65625,inf
k112_4bit,2437,0.01206207275390625,1.01171875
k112_4bit,2438,4.921875,137.25
k112_4bit,2439,0.25048828125,1.2841796875
k112_4bit,2440,0.7685546875,2.15625
k112_4bit,2441,0.031890869140625,1.0322265625
k112_4bit,2442,0.056182861328125,1.0576171875
k112_4bit,2443,0.0243682861328125,1.0244140625
k112_4bit,2444,0.1385498046875,1.1484375
k112_4bit,2445,3.2421875,25.59375
k112_4bit,2446,0.00521087646484375,1.0048828125
k112_4bit,2447,0.60205078125,1.826171875
k112_4bit,2448,10.5234375,37184.0
k112_4bit,2449,0.1015625,1.1064453125
k112_4bit,2450,5.609375,273.0
k112_4bit,2451,0.01514434814453125,1.015625
k112_4bit,2452,0.051788330078125,1.052734375
k112_4bit,2453,1.490234375,4.4375
k112_4bit,2454,0.00019299983978271484,1.0
k112_4bit,2455,0.01416778564453125,1.0146484375
k112_4bit,2456,0.0013437271118164062,1.0009765625
k112_4bit,2457,1.32421875,3.759765625
k112_4bit,2458,1.5986328125,4.9453125
k112_4bit,2459,8.09375,3274.0
k112_4bit,2460,0.0565185546875,1.05859375
k112_4bit,2461,6.1015625,446.5
k112_4bit,2462,5.4836273193359375e-05,1.0
k112_4bit,2463,3.078125,21.71875
k112_4bit,2464,0.046844482421875,1.0478515625
k112_4bit,2465,0.42919921875,1.5361328125
k112_4bit,2466,0.0948486328125,1.099609375
k112_4bit,2467,0.50048828125,1.6494140625
k112_4bit,2468,2.888671875,17.96875
k112_4bit,2469,3.076171875,21.671875
k112_4bit,2470,2.416015625,11.203125
k112_4bit,2471,0.1295166015625,1.138671875
k112_4bit,2472,1.19921875,3.318359375
k112_4bit,2473,0.0885009765625,1.0927734375
k112_4bit,2474,0.7734375,2.16796875
k112_4bit,2475,0.0092926025390625,1.009765625
k112_4bit,2476,2.837890625,17.078125
k112_4bit,2477,2.76171875,15.828125
k112_4bit,2478,1.56640625,4.7890625
k112_4bit,2479,2.154296875,8.625
k112_4bit,2480,0.004169464111328125,1.00390625
k112_4bit,2481,4.8203125,124.0
k112_4bit,2482,0.03662109375,1.037109375
k112_4bit,2483,2.845703125,17.21875
k112_4bit,2484,12.59375,inf
k112_4bit,2485,0.026519775390625,1.02734375
k112_4bit,2486,0.329345703125,1.3896484375
k112_4bit,2487,1.1953125,3.3046875
k112_4bit,2488,2.134765625,8.453125
k112_4bit,2489,0.00036835670471191406,1.0
k112_4bit,2490,3.4609375,31.84375
k112_4bit,2491,3.771484375,43.4375
k112_4bit,2492,1.3056640625,3.689453125
k112_4bit,2493,1.49609375,4.46484375
k112_4bit,2494,4.0,54.59375
k112_4bit,2495,4.5546875,95.0625
k112_4bit,2496,0.1131591796875,1.1201171875
k112_4bit,2497,0.006908416748046875,1.0068359375
k112_4bit,2498,2.103515625,8.1953125
k112_4bit,2499,4.553794860839844e-05,1.0
k112_4bit,2500,4.9233436584472656e-05,1.0
k112_4bit,2501,7.94140625,2812.0
k112_4bit,2502,8.0703125,3198.0
k112_4bit,2503,5.078125,160.5
k112_4bit,2504,8.7109375,6068.0
k112_4bit,2505,1.7880859375,5.9765625
k112_4bit,2506,0.0068817138671875,1.0068359375
k112_4bit,2507,0.454833984375,1.576171875
k112_4bit,2508,3.83984375,46.53125
k112_4bit,2509,1.830078125,6.234375
k112_4bit,2510,1.7958984375,6.0234375
k112_4bit,2511,3.173828125,23.90625
k112_4bit,2512,1.1767578125,3.244140625
k112_4bit,2513,0.27099609375,1.3115234375
k112_4bit,2514,3.978515625,53.4375
k112_4bit,2515,0.07037353515625,1.0732421875
k112_4bit,2516,2.8671875,17.59375
k112_4bit,2517,13.4453125,inf
k112_4bit,2518,4.2319297790527344e-05,1.0
k112_4bit,2519,0.81982421875,2.26953125
k112_4bit,2520,0.5927734375,1.80859375
k112_4bit,2521,4.953125,141.625
k112_4bit,2522,0.36474609375,1.4404296875
k112_4bit,2523,1.9677734375,7.15625
k112_4bit,2524,0.654296875,1.923828125
k112_4bit,2525,1.501953125,4.4921875
k112_4bit,2526,0.9384765625,2.556640625
k112_4bit,2527,1.689453125,5.41796875
k112_4bit,2528,0.01367950439453125,1.013671875
k112_4bit,2529,2.349609375,10.484375
k112_4bit,2530,3.880859375,48.46875
k112_4bit,2531,0.00830841064453125,1.0087890625
k112_4bit,2532,0.46337890625,1.58984375
k112_4bit,2533,0.77783203125,2.17578125
k112_4bit,2534,0.0008640289306640625,1.0009765625
k112_4bit,2535,0.00629425048828125,1.005859375
k112_4bit,2536,0.0220184326171875,1.0224609375
k112_4bit,2537,5.671875,290.5
k112_4bit,2538,4.08203125,59.28125
k112_4bit,2539,2.708984375,15.015625
k112_4bit,2540,3.412109375,30.328125
k112_4bit,2541,0.1375732421875,1.1474609375
k112_4bit,2542,0.04852294921875,1.0498046875
k112_4bit,2543,0.06060791015625,1.0625
k112_4bit,2544,4.7734375,118.3125
k112_4bit,2545,0.0010824203491210938,1.0009765625
k112_4bit,2546,0.0804443359375,1.083984375
k112_4bit,2547,10.5859375,39584.0
k112_4bit,2548,0.0726318359375,1.0751953125
k112_4bit,2549,4.01953125,55.6875
k112_4bit,2550,0.5830078125,1.791015625
k112_4bit,2551,3.912109375,50.0
k112_4bit,2552,8.4921875,4876.0
k112_4bit,2553,1.560546875,4.76171875
k112_4bit,2554,0.28466796875,1.3291015625
k112_4bit,2555,5.94140625,380.5
k112_4bit,2556,0.004123687744140625,1.00390625
k112_4bit,2557,5.49609375,243.75
k112_4bit,2558,0.0008997917175292969,1.0009765625
k112_4bit,2559,3.5625,35.25
k112_4bit,2560,0.9765625,2.65625
k112_4bit,2561,0.367919921875,1.4443359375
k112_4bit,2562,1.1201171875,3.064453125
k112_4bit,2563,2.0234375,7.5625
k112_4bit,2564,7.86328125,2600.0
k112_4bit,2565,3.5,33.125
k112_4bit,2566,5.5703125,262.5
k112_4bit,2567,1.955078125,7.06640625
k112_4bit,2568,0.2176513671875,1.2431640625
k112_4bit,2569,3.365234375,28.9375
k112_4bit,2570,4.39453125,81.0
k112_4bit,2571,1.943359375,6.98046875
k112_4bit,2572,2.904296875,18.25
k112_4bit,2573,5.62890625,278.25
k112_4bit,2574,1.0556640625,2.873046875
k112_4bit,2575,0.2236328125,1.2509765625
k112_4bit,2576,0.9931640625,2.69921875
k112_4bit,2577,1.1630859375,3.19921875
k112_4bit,2578,2.171875,8.7734375
k112_4bit,2579,0.59716796875,1.8173828125
k112_4bit,2580,1.9326171875,6.90625
k112_4bit,2581,1.5224609375,4.58203125
k112_4bit,2582,3.94921875,51.90625
k112_4bit,2583,6.28125,534.5
k112_4bit,2584,1.3818359375,3.982421875
k112_4bit,2585,0.5576171875,1.74609375
k112_4bit,2586,5.1484375,172.125
k112_4bit,2587,0.356201171875,1.427734375
k112_4bit,2588,0.06793212890625,1.0703125
k112_4bit,2589,2.537109375,12.640625
k112_4bit,2590,3.744140625,42.28125
k112_4bit,2591,10.359375,31552.0
k112_4bit,2592,8.5234375,5032.0
k112_4bit,2593,0.3359375,1.3994140625
k112_4bit,2594,5.97265625,392.5
k112_4bit,2595,1.9794921875,7.23828125
k112_4bit,2596,16.171875,inf
k112_4bit,2597,0.415771484375,1.515625
k112_4bit,2598,1.162109375,3.197265625
k112_4bit,2599,0.154296875,1.1669921875
k112_4bit,2600,3.09765625,22.140625
k112_4bit,2601,4.0625,58.125
k112_4bit,2602,0.01157379150390625,1.01171875
k112_4bit,2603,0.00420379638671875,1.00390625
k112_4bit,2604,3.2186508178710938e-06,1.0
k112_4bit,2605,2.189453125,8.9296875
k112_4bit,2606,7.078125,1186.0
k112_4bit,2607,0.08123779296875,1.0849609375
k112_4bit,2608,0.0035572052001953125,1.00390625
k112_4bit,2609,0.0014886856079101562,1.001953125
k112_4bit,2610,2.32421875,10.21875
k112_4bit,2611,2.404296875,11.0703125
k112_4bit,2612,4.859375,129.0
k112_4bit,2613,0.263916015625,1.3017578125
k112_4bit,2614,6.15625,471.75
k112_4bit,2615,1.3681640625,3.927734375
k112_4bit,2616,1.1826171875,3.263671875
k112_4bit,2617,1.4208984375,4.140625
k112_4bit,2618,10.09375,24192.0
k112_4bit,2619,0.4765625,1.6103515625
k112_4bit,2620,5.94140625,380.5
k112_4bit,2621,3.283203125,26.65625
k112_4bit,2622,0.004608154296875,1.0048828125
k112_4bit,2623,0.259033203125,1.2958984375
k112_4bit,2624,0.148681640625,1.16015625
k112_4bit,2625,0.055145263671875,1.056640625
k112_4bit,2626,0.001728057861328125,1.001953125
k112_4bit,2627,0.521484375,1.6845703125
k112_4bit,2628,3.478515625,32.40625
k112_4bit,2629,4.484375,88.625
k112_4bit,2630,8.890625,7264.0
k112_4bit,2631,0.293212890625,1.3408203125
k112_4bit,2632,2.682209014892578e-05,1.0
k112_4bit,2633,0.00012218952178955078,1.0
k112_4bit,2634,5.1140785217285156e-05,1.0
k112_4bit,2635,-0.0,1.0
k112_4bit,2636,2.384185791015625e-06,1.0
k112_4bit,2637,1.3916015625,4.01953125
k112_4bit,2638,0.046417236328125,1.0478515625
k112_4bit,2639,0.546875,1.7275390625
k112_4bit,2640,10.1953125,26784.0
k112_4bit,2641,3.630859375,37.75
k112_4bit,2642,2.228515625,9.2890625
k112_4bit,2643,5.3125,202.875
k112_4bit,2644,0.818359375,2.267578125
k112_4bit,2645,8.6015625,5440.0
k112_4bit,2646,2.13671875,8.46875
k112_4bit,2647,0.032440185546875,1.033203125
k112_4bit,2648,11.4765625,inf
k112_4bit,2649,0.80517578125,2.236328125
k112_4bit,2650,2.32421875,10.21875
k112_4bit,2651,3.935546875,51.1875
k112_4bit,2652,1.2626953125,3.53515625
k112_4bit,2653,0.0037860870361328125,1.00390625
k112_4bit,2654,2.931640625,18.765625
k112_4bit,2655,0.1739501953125,1.1904296875
k112_4bit,2656,1.4326171875,4.19140625
k112_4bit,2657,3.763671875,43.09375
k112_4bit,2658,0.187255859375,1.2060546875
k112_4bit,2659,0.52392578125,1.6884765625
k112_4bit,2660,3.75,42.53125
k112_4bit,2661,1.9599609375,7.09765625
k112_4bit,2662,2.1953125,8.984375
k112_4bit,2663,17.921875,inf
k112_4bit,2664,12.7578125,inf
k112_4bit,2665,10.328125,30576.0
k112_4bit,2666,1.216796875,3.376953125
k112_4bit,2667,6.203125,494.25
k112_4bit,2668,4.18359375,65.625
k112_4bit,2669,7.015625,1114.0
k112_4bit,2670,2.521484375,12.4453125
k112_4bit,2671,1.96875,7.16015625
k112_4bit,2672,8.0703125,3198.0
k112_4bit,2673,12.1171875,inf
k112_4bit,2674,4.65234375,104.8125
k112_4bit,2675,5.7109375,302.25
k112_4bit,2676,4.90234375,134.625
k112_4bit,2677,10.0078125,22192.0
k112_4bit,2678,2.552734375,12.84375
k112_4bit,2679,0.36767578125,1.4443359375
k112_4bit,2680,6.9609375,1055.0
k112_4bit,2681,1.1201171875,3.064453125
k112_4bit,2682,7.33984375,1540.0
k112_4bit,2683,0.64208984375,1.900390625
k112_4bit,2684,9.390625,11976.0
k112_4bit,2685,0.25830078125,1.294921875
k112_4bit,2686,0.2236328125,1.2509765625
k112_4bit,2687,3.310546875,27.40625
k112_4bit,2688,0.432861328125,1.5419921875
k112_4bit,2689,0.01444244384765625,1.0146484375
k112_4bit,2690,2.4140625,11.1796875
k112_4bit,2691,4.91796875,136.75
k112_4bit,2692,2.232421875,9.3203125
k112_4bit,2693,0.6064453125,1.833984375
k112_4bit,2694,0.31494140625,1.3701171875
k112_4bit,2695,0.34716796875,1.4150390625
k112_4bit,2696,0.98974609375,2.69140625
k112_4bit,2697,4.41015625,82.3125
k112_4bit,2698,1.73828125,5.6875
k112_4bit,2699,2.24609375,9.453125
k112_4bit,2700,7.1484375,1272.0
k112_4bit,2701,2.552734375,12.84375
k112_4bit,2702,4.0390625,56.78125
k112_4bit,2703,2.671875,14.46875
k112_4bit,2704,4.2109375,67.4375
k112_4bit,2705,0.0005469322204589844,1.0009765625
k112_4bit,2706,0.67822265625,1.970703125
k112_4bit,2707,0.367431640625,1.4443359375
k112_4bit,2708,0.2041015625,1.2265625
k112_4bit,2709,5.04296875,154.875
k112_4bit,2710,5.42578125,227.25
