layer,head,method,k,n_bits,bits_per_vector,eff_rank_K_90,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
17,6,subspace_k16,16,16,256,25.0,0.08577250664866759,0.2276669083238335,0.043093100734882865,0.2268611218886687,0.46875
17,6,subspace_k32,32,8,256,25.0,0.04989141226449522,0.1718858241853641,0.024853890604811506,0.17125473265660837,0.58203125
17,6,subspace_k48,48,5,240,25.0,0.0290906820697895,0.13235971577162797,0.014154138608215466,0.13063172781915838,0.671875
17,6,subspace_k64,64,4,256,25.0,0.024515121607878797,0.12178106872910657,0.011984839073211144,0.12038404923292553,0.703125
17,6,full_dim,128,4,512,25.0,0.006295831251272909,0.06199727196248609,0.0031318691703371114,0.06165670745068354,0.8515625
17,6,subspace_k16,16,32,512,25.0,4.257330050143665,1.6066854535478814,0.816093037342194,0.921384464194816,0.0
17,6,subspace_k32,32,16,512,25.0,0.04993121817127988,0.17194114125248267,0.02487989455737503,0.17132863977491763,0.58203125
17,6,subspace_k48,48,11,528,25.0,0.027694224212631603,0.1291840636798344,0.013501266738205838,0.12751227601185672,0.6875
17,6,subspace_k64,64,8,512,25.0,0.01765853961812807,0.10359588297830771,0.008679978772281317,0.10273276490721181,0.71875
17,6,full_dim,128,8,1024,25.0,2.2815796584332884e-05,0.003718007532153392,1.1457180770635315e-05,0.0037253506941633727,0.9921875
17,6,subspace_k16,16,64,1024,25.0,6.225254498229381,1.9852495654639273,0.2784069447961274,0.5493068573995048,0.0
17,6,subspace_k32,32,32,1024,25.0,3.8145577675298643,1.530633457940664,0.8511890633503494,0.9467974472431799,0.0
17,6,subspace_k48,48,21,1008,25.0,0.02769063302609285,0.12917925343781345,0.013499546832332947,0.1275091170648196,0.68359375
17,6,subspace_k64,64,16,1024,25.0,0.017627862736494075,0.10347749348208404,0.008663837170109493,0.10260807434827579,0.72265625
17,7,full_dim,128,2,256,34.0,0.07825128792371987,0.21870242594028116,0.03872582085681214,0.21697682868616852,0.30859375
17,7,subspace_k16,16,16,256,34.0,0.06260975964484629,0.1952259600800614,0.030777162345925126,0.19341610147224592,0.37109375
17,7,subspace_k32,32,8,256,34.0,0.03770493060212796,0.15123127399968384,0.01855783002495183,0.14992567191827694,0.50390625
17,7,subspace_k48,48,5,240,34.0,0.02616940408853212,0.12532014666789176,0.012886635666934154,0.12420750473516781,0.5390625
17,7,subspace_k64,64,4,256,34.0,0.016703769457348205,0.10081856879252943,0.00825701773988565,0.10033320715189006,0.59375
17,7,full_dim,128,4,512,34.0,0.0030528259063413226,0.04322940710680011,0.0015123687046577042,0.043063386992478046,0.80078125
17,7,subspace_k16,16,32,512,34.0,1.1428333365691876,0.8407197080490041,0.3324178166008103,0.6258384769699233,0.0
17,7,subspace_k32,32,16,512,34.0,0.03769922071391488,0.15122504746683446,0.018552184964413604,0.149914831448402,0.49609375
17,7,subspace_k48,48,11,528,34.0,0.025640743108079712,0.1239422575187875,0.012610940018469545,0.12277842765162328,0.5234375
17,7,subspace_k64,64,8,512,34.0,0.01382236150693042,0.09126918733640615,0.006821166664827412,0.09075001851428316,0.6328125
17,7,full_dim,128,8,1024,34.0,1.060287165147986e-05,0.00255366553976612,5.256250101668102e-06,0.0025437666381860295,0.98828125
17,7,subspace_k16,16,64,1024,34.0,1.2987747042442015,0.9013267053703515,0.11613573781970205,0.37119098878553614,0.00390625
17,7,subspace_k32,32,32,1024,34.0,1.4068450868040014,0.9315491125454369,0.369820426970521,0.6577012776704689,0.0
17,7,subspace_k48,48,21,1008,34.0,0.025641907620740617,0.12394356839044438,0.012611248967967531,0.1227801031399327,0.5234375
17,7,subspace_k64,64,16,1024,34.0,0.013799430486985832,0.09121864246750162,0.0068091210600228665,0.0906955484369838,0.63671875
18,0,full_dim,128,2,256,24.0,0.7404723145121699,0.6790506462045627,0.34368374686079795,0.6333389822931712,0.375
18,0,subspace_k16,16,16,256,24.0,0.47495150827590354,0.5397157162330993,0.2256600758617204,0.5170737934494309,0.45703125
18,0,subspace_k32,32,8,256,24.0,0.170929853964276,0.3224070312428755,0.08419828039069538,0.31760515940723155,0.62890625
18,0,subspace_k48,48,5,240,24.0,0.06214902523533836,0.19562679991762338,0.028516805836085353,0.18738542606729996,0.7578125
18,0,subspace_k64,64,4,256,24.0,0.05394157477004869,0.1823797294833544,0.02475226881265609,0.17381065405464058,0.78515625
18,0,full_dim,128,4,512,24.0,0.02918407999611257,0.13502653355182542,0.013995454365414378,0.13190166143001786,0.83984375
18,0,subspace_k16,16,32,512,24.0,14.265941880372239,2.9790954804050154,3.445094889965662,1.6044287394731778,0.0
18,0,subspace_k32,32,16,512,24.0,0.1706823022145224,0.3221795956308833,0.08415643125094496,0.3174969235756768,0.62890625
18,0,subspace_k48,48,11,528,24.0,0.05572560817972015,0.1851400099672355,0.02579560603710975,0.17817822183204757,0.76953125
18,0,subspace_k64,64,8,512,24.0,0.026505250943526536,0.12761752139622742,0.012175387798155073,0.12176254631891029,0.85546875
18,0,full_dim,128,8,1024,24.0,9.709293254307177e-05,0.007755999238427928,4.5651270987809504e-05,0.007454601912973039,0.96875
18,0,subspace_k16,16,64,1024,24.0,18.247644232276137,3.3966182431212784,1.2062082107390177,1.1228563608661015,0.0
18,0,subspace_k32,32,32,1024,24.0,17.886963056389348,3.367477566106437,3.766560120628008,1.6456587009132577,0.0
18,0,subspace_k48,48,21,1008,24.0,0.05572679763143213,0.18513949482114625,0.025802075085667057,0.17819537172676878,0.76953125
18,0,subspace_k64,64,16,1024,24.0,0.02640716660235917,0.12737946269627054,0.012135941686799974,0.12160764144352176,0.8671875
18,1,full_dim,128,2,256,27.0,0.14593809268104202,0.29709127823097653,0.07173846216905992,0.29260952233437465,0.41015625
18,1,subspace_k16,16,16,256,27.0,0.08667465597701654,0.22880721657517447,0.043361259249699094,0.22819660919089813,0.37890625
18,1,subspace_k32,32,8,256,27.0,0.0523179355110417,0.17839048722027528,0.025976699351154355,0.17750192982610197,0.58203125
18,1,subspace_k48,48,5,240,27.0,0.03516234291549938,0.1458548001632199,0.017337833569411903,0.1445426147469132,0.59375
18,1,subspace_k64,64,4,256,27.0,0.030752755950881144,0.1367918008647667,0.01497825717334459,0.13503140142181214,0.63671875
18,1,full_dim,128,4,512,27.0,0.0057989117754846855,0.059401119561918465,0.0028715469676994535,0.05914947304762154,0.8515625
18,1,subspace_k16,16,32,512,27.0,3.538861309497141,1.439607667379895,0.9345270674172732,0.9761530976019259,0.0
18,1,subspace_k32,32,16,512,27.0,0.05234013564913694,0.1784289498311133,0.02599032643485141,0.17753229001014803,0.58984375
18,1,subspace_k48,48,11,528,27.0,0.03431553045447525,0.1440880381410823,0.016867435268542987,0.14265000624978902,0.6015625
18,1,subspace_k64,64,8,512,27.0,0.024497289743003525,0.12172290691471466,0.011856438309966494,0.11976330204943589,0.69921875
18,1,full_dim,128,8,1024,27.0,2.2086555830567436e-05,0.0036449112159358237,1.0918040024783227e-05,0.003618426364495799,0.98828125
18,1,subspace_k16,16,64,1024,27.0,5.523949261551325,1.878200025403601,0.2966554303244048,0.5764358407692357,0.0
18,1,subspace_k32,32,32,1024,27.0,4.054556005239719,1.5867611446687198,0.9312562425724125,0.9829144388673687,0.0
18,1,subspace_k48,48,21,1008,27.0,0.03430881001642895,0.14407399780522473,0.01686423580067512,0.14263460039797285,0.6015625
18,1,subspace_k64,64,16,1024,27.0,0.02444126673016412,0.12158541351010999,0.011834475336335748,0.11966193158793967,0.703125
18,2,full_dim,128,2,256,31.0,0.3462604265922541,0.4601922165948652,0.16963208784615574,0.4476677845228966,0.37109375
18,2,subspace_k16,16,16,256,31.0,0.2382336007083103,0.37900819005255626,0.11650425062910404,0.3713488315305656,0.3359375
18,2,subspace_k32,32,8,256,31.0,0.13614554354496822,0.28779718221558376,0.06682050479806292,0.28531450660733215,0.4765625
18,2,subspace_k48,48,5,240,31.0,0.08662296833603408,0.22947023332967312,0.042463348688349105,0.22699642096948114,0.5703125
18,2,subspace_k64,64,4,256,31.0,0.07031040514444037,0.205798468490322,0.034181828526762936,0.20293559421644175,0.62890625
18,2,full_dim,128,4,512,31.0,0.013488944127773647,0.09033100069554809,0.006588261861393965,0.08912609621010603,0.8515625
18,2,subspace_k16,16,32,512,31.0,6.235776411094375,1.9734415776273333,1.6252921523480972,1.2475406723334868,0.0
18,2,subspace_k32,32,16,512,31.0,0.13604609654503813,0.2877372119940769,0.06675202321017885,0.2851880639718593,0.4765625
18,2,subspace_k48,48,11,528,31.0,0.08296028222421015,0.22419616197108072,0.04065585844606302,0.2219865237659648,0.58984375
18,2,subspace_k64,64,8,512,31.0,0.05623592236995498,0.1838077299053156,0.027647518923662746,0.18172649883923694,0.625
18,2,full_dim,128,8,1024,31.0,4.62834069630893e-05,0.005329454661542257,2.3587691444804546e-05,0.005392596299252799,1.0
18,2,subspace_k16,16,64,1024,31.0,7.040053770585133,2.1041770110910014,0.5699124365701398,0.797828221909532,0.0
18,2,subspace_k32,32,32,1024,31.0,6.944611063255244,2.0799301364622464,1.8227114050801392,1.294030124406063,0.0
18,2,subspace_k48,48,21,1008,31.0,0.08295039008086129,0.22418220668441258,0.040654253396306926,0.221982950054197,0.58984375
18,2,subspace_k64,64,16,1024,31.0,0.05611032431595424,0.18359457262724002,0.02754966635707977,0.18144831779868698,0.6171875
18,3,full_dim,128,2,256,36.0,0.15707780488924983,0.311100787978806,0.07734692536216639,0.3068431131004223,0.40625
18,3,subspace_k16,16,16,256,36.0,0.12945343595469483,0.28230033015340117,0.06416775842381978,0.2796189629929291,0.40234375
18,3,subspace_k32,32,8,256,36.0,0.07391630199541377,0.2131645091565204,0.03665672890117051,0.21128902894844787,0.4765625
18,3,subspace_k48,48,5,240,36.0,0.04337392890870273,0.16327085356712331,0.021726973546497476,0.1625687425200197,0.609375
18,3,subspace_k64,64,4,256,36.0,0.03439608545555011,0.14522961342603402,0.017080380021676396,0.1446031122525673,0.6171875
18,3,full_dim,128,4,512,36.0,0.0059694305528017085,0.060674375674473355,0.0029412573144980223,0.060158454232411104,0.83203125
18,3,subspace_k16,16,32,512,36.0,3.428115148439038,1.432328396763992,0.7308797145653111,0.8880765794507708,0.0
18,3,subspace_k32,32,16,512,36.0,0.07393973618246558,0.21319214665190894,0.03667240301006379,0.21135014213472447,0.48046875
18,3,subspace_k48,48,11,528,36.0,0.04207715062052329,0.16099923272629432,0.021085692263070853,0.1603188660603892,0.62109375
18,3,subspace_k64,64,8,512,36.0,0.0285199699734393,0.13206377616331677,0.01410973621301319,0.13093798905621773,0.69921875
18,3,full_dim,128,8,1024,36.0,2.1935559510694455e-05,0.003678889968733663,1.0848223438864255e-05,0.00366257843150345,0.984375
18,3,subspace_k16,16,64,1024,36.0,4.973203497939478,1.7448082529868831,0.2772500997247914,0.5611850513809795,0.0
18,3,subspace_k32,32,32,1024,36.0,2.4368182817644675,1.2318625155471568,0.7888609611393128,0.9242172907649066,0.0
18,3,subspace_k48,48,21,1008,36.0,0.04208355436301206,0.1610101547241707,0.021088283779455555,0.16033048936885608,0.62109375
18,3,subspace_k64,64,16,1024,36.0,0.02853407638482515,0.13209330791160756,0.014117070444488056,0.1309750870139207,0.70703125
18,4,full_dim,128,2,256,29.0,0.13987675002617894,0.29393449877452377,0.06956984444321196,0.29125712299165807,0.41796875
18,4,subspace_k16,16,16,256,29.0,0.10478894100025879,0.252240855792787,0.05203761333806803,0.2501147733952338,0.41015625
18,4,subspace_k32,32,8,256,29.0,0.052281684614707,0.1789373545264692,0.026218204117529165,0.17875553381484147,0.55859375
18,4,subspace_k48,48,5,240,29.0,0.033027882742860115,0.14149357480296715,0.016456073549044548,0.1408039434566998,0.61328125
18,4,subspace_k64,64,4,256,29.0,0.025165790086290423,0.12371996634080001,0.012334962290457437,0.12229542511251179,0.66796875
18,4,full_dim,128,4,512,29.0,0.00539357532177091,0.057663036406283966,0.0026701869346923593,0.05727818102826222,0.8203125
18,4,subspace_k16,16,32,512,29.0,1.9881188007186115,1.1122404022748422,0.6751666156797353,0.8645876448292023,0.0
18,4,subspace_k32,32,16,512,29.0,0.05228054968910042,0.1789062824426614,0.02622201542433456,0.17871580047189034,0.55859375
18,4,subspace_k48,48,11,528,29.0,0.03178075431843289,0.13875781174322915,0.015852173450682214,0.13823302983701008,0.625
18,4,subspace_k64,64,8,512,29.0,0.01997000536857988,0.1101945602475854,0.009850715280569227,0.10939391037471663,0.70703125
18,4,full_dim,128,8,1024,29.0,1.9174451959605645e-05,0.0034491279627126047,9.49039440373327e-06,0.0034299949374586346,0.9921875
18,4,subspace_k16,16,64,1024,29.0,1.797182323108606,1.0762848525225295,0.226813901766061,0.5123545825375961,0.0
18,4,subspace_k32,32,32,1024,29.0,2.5778804526892793,1.2527530024899982,0.6980794561629424,0.8776154060215419,0.0
18,4,subspace_k48,48,21,1008,29.0,0.031781241322149226,0.13875704447118595,0.01585320342203831,0.13823582130930423,0.62890625
18,4,subspace_k64,64,16,1024,29.0,0.019968746197242582,0.11021756890135018,0.00985062470524045,0.10939803165954283,0.703125
18,5,full_dim,128,2,256,36.0,0.40372781252174045,0.49942952253676337,0.20062295550422568,0.48871690326824724,0.421875
18,5,subspace_k16,16,16,256,36.0,0.4094523597150923,0.4991208063297126,0.2023776081069849,0.4890068659207283,0.3203125
18,5,subspace_k32,32,8,256,36.0,0.2036835638922816,0.3534630763635359,0.1001124800407435,0.34867109122162954,0.47265625
18,5,subspace_k48,48,5,240,36.0,0.12766891268108693,0.27828932512191706,0.06450148321236761,0.27750533641191166,0.609375
18,5,subspace_k64,64,4,256,36.0,0.09396225220183274,0.23930393737844538,0.04654469519925159,0.23710410992395825,0.65625
18,5,full_dim,128,4,512,36.0,0.01626794691510934,0.1000158822450429,0.007913507848423098,0.09904277804091252,0.8515625
18,5,subspace_k16,16,32,512,36.0,9.411649313565068,2.381932328700545,1.8076481042728982,1.283537305115685,0.0
18,5,subspace_k32,32,16,512,36.0,0.20374785768217718,0.3535471717599389,0.10012865572561425,0.34874455479049704,0.4765625
18,5,subspace_k48,48,11,528,36.0,0.12414060886711,0.27448366088455944,0.06270757614976452,0.2738216407701323,0.61328125
18,5,subspace_k64,64,8,512,36.0,0.07897448508120214,0.2189336540186843,0.03950311340044146,0.2174922471005274,0.70703125
18,5,full_dim,128,8,1024,36.0,5.5802870335624024e-05,0.005870275271957062,2.7191974997400637e-05,0.005804196477085419,0.984375
18,5,subspace_k16,16,64,1024,36.0,14.599921177222384,2.9984581096038676,0.6562563727800256,0.8415464635335952,0.0
18,5,subspace_k32,32,32,1024,36.0,11.81900792387411,2.682367637314266,2.026207696387348,1.3348153369633415,0.0
18,5,subspace_k48,48,21,1008,36.0,0.1241429563779353,0.27448913349147563,0.06270705870234694,0.2738229147478118,0.61328125
18,5,subspace_k64,64,16,1024,36.0,0.07896331685916136,0.21894929006302485,0.039543651203258826,0.21762542057857684,0.70703125
18,6,full_dim,128,2,256,26.0,0.19821025680074705,0.3508259035337522,0.09718704918082553,0.3441525368550511,0.41015625
18,6,subspace_k16,16,16,256,26.0,0.1549672091852784,0.3089003561138442,0.0760103129292687,0.30362566816144543,0.41796875
18,6,subspace_k32,32,8,256,26.0,0.05667512871276755,0.18637830227244961,0.028052496080897736,0.1848554109396222,0.58984375
18,6,subspace_k48,48,5,240,26.0,0.029497806870341772,0.13498089049896145,0.014486476422474949,0.1337269744629654,0.6953125
18,6,subspace_k64,64,4,256,26.0,0.02435165552738687,0.12331256490322492,0.011954141134728445,0.12225314115780447,0.72265625
18,6,full_dim,128,4,512,26.0,0.007915946700479336,0.07031041694293375,0.0039357547023395,0.07008662140367175,0.83203125
18,6,subspace_k16,16,32,512,26.0,5.545820183472617,1.8498811601296867,1.0265896460023134,1.0327073048442794,0.0
18,6,subspace_k32,32,16,512,26.0,0.05668876253945452,0.1864193381130475,0.028059307089458863,0.1848442032344839,0.59765625
18,6,subspace_k48,48,11,528,26.0,0.027399272553518896,0.12988963832967082,0.013428334101688163,0.1287305309473246,0.69921875
18,6,subspace_k64,64,8,512,26.0,0.01614296119558352,0.09988093398863129,0.007946126141449048,0.09904013045266216,0.75390625
18,6,full_dim,128,8,1024,26.0,2.70338854640399e-05,0.004110958043372704,1.3526745997108885e-05,0.004113215367526931,0.99609375
18,6,subspace_k16,16,64,1024,26.0,9.451201854830245,2.4586746369507457,0.356188287590533,0.6360002735676396,0.015625
18,6,subspace_k32,32,32,1024,26.0,4.318723321068834,1.6413159129011161,1.1135718818664524,1.0764244308483955,0.0
18,6,subspace_k48,48,21,1008,26.0,0.02739742534173721,0.12988490443152956,0.013427749500625715,0.12873015843306035,0.703125
18,6,subspace_k64,64,16,1024,26.0,0.016107960235588355,0.09975942138662398,0.007929465505590167,0.09890807327525278,0.7578125
18,7,full_dim,128,2,256,25.0,0.63750333926226,0.6201490735562688,0.29585925176218175,0.5777638629260708,0.34375
18,7,subspace_k16,16,16,256,25.0,0.37349875608898714,0.47239812008525006,0.17968078258977252,0.45559548207029094,0.375
18,7,subspace_k32,32,8,256,25.0,0.21570070290152893,0.362305565380441,0.10410435232900409,0.3543041626569153,0.4765625
18,7,subspace_k48,48,5,240,25.0,0.15512011384544835,0.3071373636202325,0.07443781015412043,0.29894856216835963,0.53515625
18,7,subspace_k64,64,4,256,25.0,0.12777564926134058,0.2765757906846664,0.06372172696309991,0.2729196950491505,0.59375
18,7,full_dim,128,4,512,25.0,0.02561616927798141,0.12388424347523479,0.01248338890355404,0.12160161548749429,0.80078125
18,7,subspace_k16,16,32,512,25.0,10.630140605987975,2.556324577381937,2.3153455973019326,1.400914993324756,0.0
18,7,subspace_k32,32,16,512,25.0,0.21555912650738027,0.36222062245281056,0.10392228939815032,0.3540424082708719,0.48046875
18,7,subspace_k48,48,11,528,25.0,0.1501312846581463,0.3017646929824508,0.07147247732412923,0.29297517410806984,0.57421875
18,7,subspace_k64,64,8,512,25.0,0.10339697863530023,0.24915132536030699,0.049656916271383834,0.24276266647036976,0.62890625
18,7,full_dim,128,8,1024,25.0,8.998458161624483e-05,0.007363886153096591,4.617833719413797e-05,0.007476584072239566,0.9921875
18,7,subspace_k16,16,64,1024,25.0,12.685022310857784,2.7858353165960934,0.8347159761481702,0.9385790986569591,0.0078125
18,7,subspace_k32,32,32,1024,25.0,11.445610089007152,2.626576711253465,2.700163220957907,1.4651156490209998,0.0
18,7,subspace_k48,48,21,1008,25.0,0.15014231254407262,0.30176711113300614,0.07147811893235552,0.29297984840589664,0.57421875
18,7,subspace_k64,64,16,1024,25.0,0.10327702275733279,0.24903778921462777,0.049599812098689564,0.2426943603464473,0.63671875
19,0,full_dim,128,2,256,30.0,0.3657893146529015,0.47045488344967823,0.1819629436881154,0.46091746876568707,0.3203125
19,0,subspace_k16,16,16,256,30.0,0.24005521618119793,0.3778036014665645,0.11728800078165771,0.37103114040987584,0.37890625
19,0,subspace_k32,32,8,256,30.0,0.14492913735715965,0.29504557211937055,0.07009208044069024,0.29067044393663255,0.46484375
19,0,subspace_k48,48,5,240,30.0,0.09754054573179413,0.24311383676356169,0.047196694057665814,0.23848951219062614,0.52734375
19,0,subspace_k64,64,4,256,30.0,0.08246441274503413,0.22233593151347303,0.03965687323325987,0.21698997849134805,0.58203125
19,0,full_dim,128,4,512,30.0,0.014926154165629644,0.09518180316809385,0.007397123371281787,0.09481817153943779,0.78515625
19,0,subspace_k16,16,32,512,30.0,5.414474124922388,1.8315013941702831,1.3415177299708774,1.1389234450125623,0.0
19,0,subspace_k32,32,16,512,30.0,0.14477599588781523,0.2948798777058589,0.06999997313578256,0.29048995652119125,0.4609375
19,0,subspace_k48,48,11,528,30.0,0.09498336239413495,0.23974378147277747,0.04604677072459613,0.23541137930245112,0.546875
19,0,subspace_k64,64,8,512,30.0,0.06781284196505233,0.20203208380468463,0.03276137625909688,0.19810005871069758,0.5703125
19,0,full_dim,128,8,1024,30.0,4.735279082546775e-05,0.005376146422886423,2.291604977727077e-05,0.0052854633242459086,0.984375
19,0,subspace_k16,16,64,1024,30.0,6.366411550585566,2.048531742757561,0.49382910487675474,0.7323477500939739,0.0
19,0,subspace_k32,32,32,1024,30.0,8.12397089775667,2.238188262654268,1.4945619699818578,1.1895560052394423,0.0
19,0,subspace_k48,48,21,1008,30.0,0.09497303632081004,0.23972798232415254,0.04604243450570711,0.235398723969399,0.546875
19,0,subspace_k64,64,16,1024,30.0,0.067828154519954,0.20202276312923223,0.03275131592769143,0.19803826299680397,0.578125
19,1,full_dim,128,2,256,26.0,0.49123067919879715,0.5492474674991894,0.23534801605291644,0.5254413735178396,0.4140625
19,1,subspace_k16,16,16,256,26.0,0.3154118614325581,0.43684532789327696,0.15380640353592245,0.42614645408571916,0.39453125
19,1,subspace_k32,32,8,256,26.0,0.14947171357530364,0.3006420487682373,0.07183723243141218,0.29325789589134743,0.57421875
19,1,subspace_k48,48,5,240,26.0,0.10137029026526943,0.2473687087786074,0.04749821362799923,0.2383826762234122,0.65234375
19,1,subspace_k64,64,4,256,26.0,0.08620551787534422,0.22861115691746609,0.04089076742493415,0.2216727900272884,0.66015625
19,1,full_dim,128,4,512,26.0,0.0200223524878238,0.11112842605830572,0.009699727012183182,0.10955839679734304,0.82421875
19,1,subspace_k16,16,32,512,26.0,7.117470446479027,2.0881404903029885,2.075264652718578,1.3486353065401437,0.0
19,1,subspace_k32,32,16,512,26.0,0.14936505113354426,0.3005183322569628,0.0717743331527121,0.2931161929679381,0.5625
19,1,subspace_k48,48,11,528,26.0,0.09764212558156846,0.24241769233906385,0.04572498264028513,0.23339517351943975,0.65625
19,1,subspace_k64,64,8,512,26.0,0.06855911918363009,0.20295484885916823,0.03228478956334098,0.19623575115334135,0.71484375
19,1,full_dim,128,8,1024,26.0,6.768259688560128e-05,0.0064489805078510555,3.3540503012547475e-05,0.006429193162342204,0.98828125
19,1,subspace_k16,16,64,1024,26.0,8.410685414637065,2.2845847118587645,0.6930647433103534,0.8710885499934178,0.0
19,1,subspace_k32,32,32,1024,26.0,7.20092821727296,2.100730994392136,2.1616635729173304,1.3767146963568682,0.0
19,1,subspace_k48,48,21,1008,26.0,0.09764382553127472,0.24241375355709027,0.04571822955996026,0.23337639993115256,0.65625
19,1,subspace_k64,64,16,1024,26.0,0.06840620934719531,0.20273725050724384,0.03222021709940164,0.19602083690208683,0.71484375
19,2,full_dim,128,2,256,28.0,0.6270246408353217,0.6186268185696905,0.30668280221653144,0.596899585217595,0.34375
19,2,subspace_k16,16,16,256,28.0,0.3882167311044852,0.4869497133788844,0.18203518200289281,0.46627776649291497,0.4765625
19,2,subspace_k32,32,8,256,28.0,0.22240424447803894,0.36885704605990044,0.10458440638599714,0.3565755519994064,0.5546875
19,2,subspace_k48,48,5,240,28.0,0.1302222934681124,0.2825992556895729,0.0631399005518983,0.2773689040865702,0.67578125
19,2,subspace_k64,64,4,256,28.0,0.10407178959918165,0.25250348770719244,0.04924920654034464,0.24578341134912748,0.734375
19,2,full_dim,128,4,512,28.0,0.023879823690139572,0.12077421200681318,0.011289263348874708,0.11720587004283894,0.8359375
19,2,subspace_k16,16,32,512,28.0,13.20354897975627,2.8688589610592734,2.759953710871874,1.5024390659313718,0.0
19,2,subspace_k32,32,16,512,28.0,0.2222644084524716,0.3688007716176438,0.10442657027955173,0.3563758756778165,0.54296875
19,2,subspace_k48,48,11,528,28.0,0.12493377058592897,0.2762914533074682,0.062152409318141484,0.2742984848231699,0.66015625
19,2,subspace_k64,64,8,512,28.0,0.07833502160517687,0.21885158584597375,0.0377465768907367,0.2149365496405543,0.7578125
19,2,full_dim,128,8,1024,28.0,8.305288958046667e-05,0.007131912561297179,3.927892250347935e-05,0.006941285639261533,0.9921875
19,2,subspace_k16,16,64,1024,28.0,17.182280700972967,3.252645122087619,0.9149770202934653,0.9835459311062456,0.0234375
19,2,subspace_k32,32,32,1024,28.0,10.982855482750633,2.622865815788299,2.790561524256298,1.5071627413846702,0.0
19,2,subspace_k48,48,21,1008,28.0,0.12493812523014601,0.2762931005400451,0.0621492666932918,0.274282478273607,0.66015625
19,2,subspace_k64,64,16,1024,28.0,0.07822703297978296,0.21870375841842216,0.037738965210523195,0.2149739165792346,0.765625
19,3,full_dim,128,2,256,23.0,0.6123202618058983,0.6135102595681441,0.26873620875920273,0.5605268755636831,0.38671875
19,3,subspace_k16,16,16,256,23.0,0.3928477999007045,0.48718127629378205,0.18905049621994374,0.47268709862897385,0.40625
19,3,subspace_k32,32,8,256,23.0,0.14161716148286782,0.29547503208352,0.06661094474397672,0.28580817199153397,0.6328125
19,3,subspace_k48,48,5,240,23.0,0.08456021811514633,0.22873388991317412,0.03977453050659688,0.22113047526611534,0.671875
19,3,subspace_k64,64,4,256,23.0,0.07433937292352194,0.21333510141783543,0.035393456415285615,0.20685048731895278,0.71875
19,3,full_dim,128,4,512,23.0,0.024065037481718482,0.12189984819747224,0.010929704870429251,0.11651472099865419,0.828125
19,3,subspace_k16,16,32,512,23.0,20.36874474377231,3.563785487213118,2.901167358401475,1.5095672615679192,0.0
19,3,subspace_k32,32,16,512,23.0,0.1414047885788263,0.2952573811373034,0.06647219609314735,0.2854497791477544,0.6328125
19,3,subspace_k48,48,11,528,23.0,0.07896549549646566,0.22088750936664245,0.036965767492700696,0.21331411501264358,0.7265625
19,3,subspace_k64,64,8,512,23.0,0.04796686166728037,0.1712429798148059,0.022742603618042662,0.16687454157199047,0.765625
19,3,full_dim,128,8,1024,23.0,8.238252803647659e-05,0.007128684467415988,4.069969214418696e-05,0.007061959550644753,0.98046875
19,3,subspace_k16,16,64,1024,23.0,32.7634077836444,4.7141580167793204,1.0167932722743929,1.0264864259182236,0.0
19,3,subspace_k32,32,32,1024,23.0,12.990721230439933,2.81253542908608,3.2140323969817746,1.5543225489269195,0.0
19,3,subspace_k48,48,21,1008,23.0,0.07896169757445745,0.22088737608433873,0.03696070839118694,0.21329476444329587,0.7265625
19,3,subspace_k64,64,16,1024,23.0,0.04799748325827424,0.17127249604139044,0.022808769194532064,0.16705515320286957,0.76171875
19,4,full_dim,128,2,256,26.0,0.7613780882264118,0.6842819261394826,0.36488951815043563,0.6471996460491445,0.40625
19,4,subspace_k16,16,16,256,26.0,0.4773812494645548,0.5382330014955825,0.22983808892326882,0.5092094501460065,0.4375
19,4,subspace_k32,32,8,256,26.0,0.24445855356070198,0.3862671618381228,0.11736283754233076,0.37320417133637596,0.56640625
19,4,subspace_k48,48,5,240,26.0,0.16166968406903678,0.31319532094452196,0.07782039101784033,0.30591974291130386,0.62109375
19,4,subspace_k64,64,4,256,26.0,0.11662489260139541,0.26625581060719583,0.052681904414903544,0.2533554154799679,0.671875
19,4,full_dim,128,4,512,26.0,0.030759458096838166,0.13793462575215304,0.013930651179560207,0.13053549509738022,0.81640625
19,4,subspace_k16,16,32,512,26.0,14.051903035936695,2.933626753316357,3.357378114683019,1.5752639019391783,0.0
19,4,subspace_k32,32,16,512,26.0,0.24453015574514844,0.386317824262958,0.11747351758967378,0.37329818282474236,0.5625
19,4,subspace_k48,48,11,528,26.0,0.1544400562599434,0.3061220140248675,0.07495594548039396,0.2997274860828273,0.64453125
19,4,subspace_k64,64,8,512,26.0,0.085686325677503,0.22862231923794393,0.03909475974479329,0.2179181883578228,0.72265625
19,4,full_dim,128,8,1024,26.0,0.00011571943409980041,0.00842317431526695,5.6404277307823254e-05,0.008351125197409656,0.98046875
19,4,subspace_k16,16,64,1024,26.0,17.63186220462432,3.3141351076063206,1.1375188321165564,1.0797481741681918,0.0
19,4,subspace_k32,32,32,1024,26.0,15.806268033397698,3.1060818537759514,3.640520168632128,1.6055825570005662,0.0
19,4,subspace_k48,48,21,1008,26.0,0.15448663258073023,0.30617068817075294,0.07496026340165296,0.2997461312534333,0.64453125
