layer,head,kv_type,method,k,n_bits,bits_per_vector,eff_rank_V_90,eff_rank_K_90,V_mse_logits,V_mae_logits,V_kl_divergence,V_l1_attention,V_top1_agreement
36,4,V,subspace_k48,48,5,240,75.0,42.0,489.5914831044355,17.48562617768988,11.267760528585292,1.342958371055531,0.32421875
36,4,V,subspace_k64,64,4,256,75.0,42.0,391.78993320700033,15.648452590358108,9.679057311929817,1.2261936866636556,0.3828125
36,4,V,full_dim,128,4,512,75.0,42.0,19.173280615416324,3.48180620601281,0.6428207734772162,0.3229312280307898,0.83984375
36,4,V,subspace_k16,16,32,512,75.0,42.0,7107.572006566734,66.5731017135177,22.87894222502986,1.9999901225248657,0.0
36,4,V,subspace_k32,32,16,512,75.0,42.0,630.0860376362355,19.850348500279907,12.781475561641109,1.454100283593544,0.26953125
36,4,V,subspace_k48,48,11,528,75.0,42.0,486.5784742131236,17.429311478913725,11.102434426727896,1.3104652278099196,0.34765625
36,4,V,subspace_k64,64,8,512,75.0,42.0,373.8342578176905,15.275149728519352,9.481041945519383,1.2032038524519486,0.3984375
36,4,V,full_dim,128,8,1024,75.0,42.0,0.06820424826200783,0.2075934354309799,0.001812157787214685,0.016685508357825132,0.99609375
36,4,V,subspace_k16,16,64,1024,75.0,42.0,8995.807083608302,75.22197806924129,5.434042371566015,1.9877254813681837,0.00390625
36,4,V,subspace_k32,32,32,1024,75.0,42.0,8829.831519139116,74.03121169622932,22.85487852595307,1.9999964615636285,0.0
36,4,V,subspace_k48,48,21,1008,75.0,42.0,486.5680777955026,17.42919466379371,11.100768858756261,1.3107031063551333,0.34375
36,4,V,subspace_k64,64,16,1024,75.0,42.0,373.6969432107135,15.273264171225826,9.473437996145442,1.2022431469840211,0.3984375
36,5,V,full_dim,128,2,256,58.0,31.0,3381.438060167965,45.97940645617521,12.83393364639554,1.2548681539050284,0.375
36,5,V,subspace_k16,16,16,256,58.0,31.0,4608.931617731777,53.39493817491811,15.343951860819033,1.4893142469338283,0.25
36,5,V,subspace_k32,32,8,256,58.0,31.0,3087.340390109398,43.74085287470348,13.48705325910802,1.3126836018005443,0.33984375
36,5,V,subspace_k48,48,5,240,58.0,31.0,2366.150724156965,38.217102767132076,12.358388789246598,1.2571104705358427,0.3671875
36,5,V,subspace_k64,64,4,256,58.0,31.0,1836.6275884003392,33.58692692081273,9.842629679470136,1.0586231039774774,0.46484375
36,5,V,full_dim,128,4,512,58.0,31.0,139.71292578499657,9.335335101089672,1.8973881669130415,0.3087807752444161,0.84765625
36,5,V,subspace_k16,16,32,512,58.0,31.0,75761.46871574802,216.66193117821626,22.960445071081253,1.9999999999999998,0.0
36,5,V,subspace_k32,32,16,512,58.0,31.0,3087.8936809107827,43.73882681073785,13.496837911737863,1.313802848117472,0.3359375
36,5,V,subspace_k48,48,11,528,58.0,31.0,2344.3114406762506,38.02197851408097,12.297492469714753,1.268194423254111,0.359375
36,5,V,subspace_k64,64,8,512,58.0,31.0,1742.6482050212967,32.7366696222532,9.303486177916398,0.9980611261780765,0.5
36,5,V,full_dim,128,8,1024,58.0,31.0,0.48182428153195517,0.5479670558334171,0.015167977540937133,0.03561894964455743,0.98046875
36,5,V,subspace_k16,16,64,1024,58.0,31.0,105308.8244248041,258.3405305663312,5.479772932529643,1.9902368100163972,0.0078125
36,5,V,subspace_k32,32,32,1024,58.0,31.0,50844.66818282624,177.15931627745329,22.960446443590513,2.0,0.0
36,5,V,subspace_k48,48,21,1008,58.0,31.0,2344.356917395598,38.02219312424895,12.297820096321091,1.2686992136578954,0.359375
36,5,V,subspace_k64,64,16,1024,58.0,31.0,1741.987320549073,32.73016917376109,9.29490181733675,0.9987725738547711,0.5
36,6,V,full_dim,128,2,256,76.0,44.0,436.43643968065805,16.54440261749673,10.255246191641168,1.257197209811351,0.37109375
36,6,V,subspace_k16,16,16,256,76.0,44.0,798.0580333393036,22.39446609655706,15.424050804700764,1.6682962201473677,0.171875
36,6,V,subspace_k32,32,8,256,76.0,44.0,616.2320281326149,19.648383953006686,13.952967494491801,1.548569540611395,0.2265625
36,6,V,subspace_k48,48,5,240,76.0,44.0,476.758661009539,17.30947302295299,12.005360206441779,1.444807852119363,0.27734375
36,6,V,subspace_k64,64,4,256,76.0,44.0,368.81955654747264,15.226823005780632,9.98886195405754,1.3438808712735637,0.33984375
36,6,V,full_dim,128,4,512,76.0,44.0,18.066771612124562,3.375494447072162,0.4106987836582958,0.25707378789730007,0.88671875
36,6,V,subspace_k16,16,32,512,76.0,44.0,4957.393220406524,55.79701624395197,22.870490407386185,1.9999998981944338,0.0
36,6,V,subspace_k32,32,16,512,76.0,44.0,616.2334118686254,19.64812246437343,13.957175650877776,1.5487169490911394,0.2265625
36,6,V,subspace_k48,48,11,528,76.0,44.0,473.1013245773461,17.239633338780788,11.854676454810502,1.4468003194377577,0.26953125
36,6,V,subspace_k64,64,8,512,76.0,44.0,357.8374664755348,14.990657976499161,9.334864208070758,1.3266460399987898,0.3359375
36,6,V,full_dim,128,8,1024,76.0,44.0,0.060348686588194714,0.19506573845697153,0.0018282640678829014,0.017785029785215036,0.99609375
36,6,V,subspace_k16,16,64,1024,76.0,44.0,5989.244892579507,61.66146073092702,5.428665206712893,1.9881946082365411,0.00390625
36,6,V,subspace_k32,32,32,1024,76.0,44.0,6438.952532467654,63.97546685571493,22.90933871584153,1.999999999982657,0.0
36,6,V,subspace_k48,48,21,1008,76.0,44.0,473.10665104700297,17.239653403956403,11.853015465153923,1.446665309212532,0.26953125
36,6,V,subspace_k64,64,16,1024,76.0,44.0,357.7578624601543,14.989525398064512,9.331827078591783,1.3268468238391062,0.3359375
36,7,V,full_dim,128,2,256,57.0,35.0,2590.8418366691635,39.95790585045211,10.54007588816598,1.0322797455035846,0.484375
36,7,V,subspace_k16,16,16,256,57.0,35.0,3031.4210801042386,43.136836505380124,13.597151589364385,1.3566632426498193,0.3203125
36,7,V,subspace_k32,32,8,256,57.0,35.0,2136.5623612020217,36.159568674439655,11.720235927252078,1.2574441209081832,0.3671875
36,7,V,subspace_k48,48,5,240,57.0,35.0,1634.9939634930965,31.577610628761747,10.078295731509165,1.085320517465429,0.45703125
36,7,V,subspace_k64,64,4,256,57.0,35.0,1212.0140856872554,27.34688536468179,8.962575704908417,0.9800923303852324,0.51171875
36,7,V,full_dim,128,4,512,57.0,35.0,102.99217968181824,7.918786041014411,0.9893499755684628,0.25384381897472535,0.875
36,7,V,subspace_k16,16,32,512,57.0,35.0,42101.33743421857,160.4933426429829,22.97700315413712,1.9999999999999996,0.0
36,7,V,subspace_k32,32,16,512,57.0,35.0,2135.494997495644,36.14995299416714,11.731190236453543,1.2521503571234622,0.3671875
36,7,V,subspace_k48,48,11,528,57.0,35.0,1612.751542181279,31.34418378986172,9.631134537399163,1.0662625393232068,0.4609375
36,7,V,subspace_k64,64,8,512,57.0,35.0,1121.1093354725488,26.30354395480863,8.174549840574004,0.9515998584022831,0.5234375
36,7,V,full_dim,128,8,1024,57.0,35.0,0.3684641060806413,0.4743609160362014,0.004745632283192185,0.018429592670148688,0.99609375
36,7,V,subspace_k16,16,64,1024,57.0,35.0,52091.452750507204,182.06775855189915,5.496330437602124,1.9905002220747863,0.0
36,7,V,subspace_k32,32,32,1024,57.0,35.0,60991.005983707255,192.98144203784653,22.977003948663018,2.0,0.0
36,7,V,subspace_k48,48,21,1008,57.0,35.0,1612.729782480623,31.343638928721404,9.633516429148894,1.0670250829433274,0.4609375
36,7,V,subspace_k64,64,16,1024,57.0,35.0,1121.189066195549,26.301503339729237,8.165733449383474,0.957306457071148,0.515625
37,0,V,full_dim,128,2,256,60.0,41.0,9405.450973616049,76.4383099153381,13.80218745379317,1.2831499744145731,0.359375
37,0,V,subspace_k16,16,16,256,60.0,41.0,11815.590089347279,85.80932754311858,16.51819599023532,1.5247851989145766,0.23828125
37,0,V,subspace_k32,32,8,256,60.0,41.0,8380.020341721682,72.26644574641232,15.084268976071645,1.4022157660937586,0.296875
37,0,V,subspace_k48,48,5,240,60.0,41.0,6127.197016846326,61.67888141922886,12.08572260480008,1.17732983428942,0.4140625
37,0,V,subspace_k64,64,4,256,60.0,41.0,4864.257885094174,55.089473543814336,11.687981932291025,1.1015805708734487,0.45703125
37,0,V,full_dim,128,4,512,60.0,41.0,377.5405658092859,15.350214116675122,2.1265482816200856,0.26859048965971377,0.8671875
37,0,V,subspace_k16,16,32,512,60.0,41.0,114243.09048196886,268.0836608906867,22.998902335140954,2.0,0.0
37,0,V,subspace_k32,32,16,512,60.0,41.0,8381.223644196096,72.27496070891564,15.042705013011886,1.3970919314828156,0.296875
37,0,V,subspace_k48,48,11,528,60.0,41.0,6042.7580337638365,61.27772918018425,12.051412668776537,1.172737152741901,0.41796875
37,0,V,subspace_k64,64,8,512,60.0,41.0,4537.775007222795,53.1341069830855,11.60233584991137,1.1039696306326074,0.453125
37,0,V,full_dim,128,8,1024,60.0,41.0,1.3057633956461245,0.901727486536242,0.007564782091081933,0.019262541336446126,0.984375
37,0,V,subspace_k16,16,64,1024,60.0,41.0,123745.56903972798,279.51974036242274,5.518228824080061,1.991365693098171,0.0
37,0,V,subspace_k32,32,32,1024,60.0,41.0,173302.9052329617,329.3040789490975,22.998902335140954,2.0,0.0
37,0,V,subspace_k48,48,21,1008,60.0,41.0,6042.044634639395,61.274082301301426,12.058963628057809,1.1731526960329173,0.4140625
37,0,V,subspace_k64,64,16,1024,60.0,41.0,4536.532830244712,53.1273762289802,11.546880998492327,1.10452230600155,0.45703125
